White,Asian,Black,Mixed/ Other,Total,Code,Borough,Year,Delete ,Month_Number,Weekly_pay_parttime,Monthly_pay_parttime,weekly_pay_fulltime,Monthly_pay_fulltime,Employees_number,selfemployed_number,fulltime_work_number,parttime_work_number
"110,000","103,000","10,000","24,000","247,000",E09000015,Harrow,2017,72,72,192.9,771.6,656.1,2624.4,"98,300","28,700","97,500","29,500"
"219,000","13,000","9,000","14,000","254,000",E09000016,Havering,2017,72,72,214,856,631,2524,"101,900","17,800","96,100","24,000"
"168,000","91,000","16,000","25,000","299,000",E09000017,Hillingdon,2017,72,72,200.2,800.8,574.9,2299.6,"121,300","28,200","116,000","33,300"
"119,000","92,000","23,000","33,000","267,000",E09000018,Hounslow,2017,72,72,186.4,745.6,596.5,2386,"119,200","20,300","118,400","21,500"
"150,000","17,000","26,000","39,000","232,000",E09000019,Islington,2017,72,72,191.4,765.6,721.5,2886,"109,700","25,600","120,400","15,300"
"97,000","12,000","18,000","26,000","153,000",E09000020,Kensington and Chelsea,2017,72,72,#,#VALUE!,854.8,3419.2,"51,600","21,300","61,300","11,600"
"124,000","26,000","5,000","17,000","172,000",E09000021,Kingston upon Thames,2017,72,72,154.7,618.8,706.9,2827.6,"75,000","15,700","68,200","22,500"
"217,000","12,000","65,000","27,000","321,000",E09000022,Lambeth,2017,72,72,188.2,752.8,666.1,2664.4,"171,900","29,800","167,600","34,100"
"189,000","25,000","63,000","23,000","300,000",E09000023,Lewisham,2017,72,72,194.3,777.2,633.7,2534.8,"140,800","32,800","137,100","36,600"
"132,000","38,000","16,000","19,000","204,000",E09000024,Merton,2017,72,72,185.8,743.2,675,2700,"89,900","20,900","90,700","20,500"
"110,000","144,000","57,000","35,000","346,000",E09000025,Newham,2017,72,72,179.4,717.6,584.9,2339.6,"136,000","30,100","128,700","37,000"
"113,000","145,000","23,000","19,000","300,000",E09000026,Redbridge,2017,72,72,189.9,759.6,644.9,2579.6,"111,000","29,100","109,200","30,800"
"162,000","12,000","4,000","15,000","194,000",E09000027,Richmond upon Thames,2017,72,72,#,#VALUE!,739.9,2959.6,"76,500","20,800","74,100","23,300"
"179,000","28,000","70,000","33,000","310,000",E09000028,Southwark,2017,72,72,188,752,670.1,2680.4,"151,200","32,600","146,500","37,600"
"139,000","35,000","12,000","16,000","201,000",E09000029,Sutton,2017,72,72,158.7,634.8,639.5,2558,"86,700","16,600","81,200","22,100"
"125,000","148,000","14,000","19,000","307,000",E09000030,Tower Hamlets,2017,72,72,179.4,717.6,710.4,2841.6,"122,300","18,800","112,400","30,200"
"153,000","41,000","44,000","36,000","274,000",E09000031,Waltham Forest,2017,72,72,188.1,752.4,574.9,2299.6,"115,300","29,500","115,700","29,000"
"227,000","37,000","19,000","33,000","316,000",E09000032,Wandsworth,2017,72,72,223.9,895.6,757.4,3029.6,"153,500","30,400","154,200","30,600"
"131,000","34,000","19,000","50,000","234,000",E09000033,Westminster,2017,72,72,#,#VALUE!,807.4,3229.6,"93,100","19,800","92,400","21,000"
"10,000",-,-,-,"14,000",E09000001,City of London,2017,73,73,!,#VALUE!,#,#VALUE!,6300,!,7100,!
"104,000","48,000","41,000","17,000","210,000",E09000002,Barking and Dagenham,2017,73,73,160.3,641.2,555.9,2223.6,"72,400","16,100","69,500","19,300"
"264,000","57,000","14,000","49,000","384,000",E09000003,Barnet,2017,73,73,187.4,749.6,690,2760,"147,900","42,200","147,100","41,800"
"194,000","16,000","26,000","8,000","245,000",E09000004,Bexley,2017,73,73,188.1,752.4,624.6,2498.4,"101,400","16,000","88,200","29,400"
"121,000","101,000","61,000","44,000","327,000",E09000005,Brent,2017,73,73,179.3,717.2,563.5,2254,"117,400","36,900","122,700","31,900"
"255,000","26,000","18,000","27,000","326,000",E09000006,Bromley,2017,73,73,213.7,854.8,737.4,2949.6,"135,500","24,300","126,000","33,900"
"157,000","32,000","22,000","40,000","251,000",E09000007,Camden,2017,73,73,188.6,754.4,725.5,2902,"88,100","29,000","93,000","25,200"
"213,000","77,000","69,000","22,000","381,000",E09000008,Croydon,2017,73,73,197.6,790.4,631,2524,"151,000","32,900","151,700","33,300"
"156,000","113,000","27,000","41,000","337,000",E09000009,Ealing,2017,73,73,187.6,750.4,597.9,2391.6,"143,400","35,000","133,300","45,200"
"213,000","40,000","46,000","31,000","330,000",E09000010,Enfield,2017,73,73,162.8,651.2,587.7,2350.8,"129,200","21,800","105,600","44,800"
"178,000","25,000","59,000","18,000","280,000",E09000011,Greenwich,2017,73,73,203.1,812.4,638.9,2555.6,"120,000","18,600","108,400","30,300"
"150,000","28,000","48,000","48,000","275,000",E09000012,Hackney,2017,73,73,169.1,676.4,659.8,2639.2,"123,900","23,800","111,100","35,600"
"122,000","24,000","22,000","13,000","181,000",E09000013,Hammersmith and Fulham,2017,73,73,164.7,658.8,709.8,2839.2,"78,900","20,200","83,300","17,000"
"180,000","19,000","39,000","32,000","269,000",E09000014,Haringey,2017,73,73,191.3,765.2,624.4,2497.6,"101,000","32,400","106,400","27,000"
"110,000","103,000","10,000","24,000","247,000",E09000015,Harrow,2017,73,73,192.9,771.6,656.1,2624.4,"98,300","28,700","97,500","29,500"
"219,000","13,000","9,000","14,000","254,000",E09000016,Havering,2017,73,73,214,856,631,2524,"101,900","17,800","96,100","24,000"
"168,000","91,000","16,000","25,000","299,000",E09000017,Hillingdon,2017,73,73,200.2,800.8,574.9,2299.6,"121,300","28,200","116,000","33,300"
"119,000","92,000","23,000","33,000","267,000",E09000018,Hounslow,2017,73,73,186.4,745.6,596.5,2386,"119,200","20,300","118,400","21,500"
"150,000","17,000","26,000","39,000","232,000",E09000019,Islington,2017,73,73,191.4,765.6,721.5,2886,"109,700","25,600","120,400","15,300"
"97,000","12,000","18,000","26,000","153,000",E09000020,Kensington and Chelsea,2017,73,73,#,#VALUE!,854.8,3419.2,"51,600","21,300","61,300","11,600"
"124,000","26,000","5,000","17,000","172,000",E09000021,Kingston upon Thames,2017,73,73,154.7,618.8,706.9,2827.6,"75,000","15,700","68,200","22,500"
"217,000","12,000","65,000","27,000","321,000",E09000022,Lambeth,2017,73,73,188.2,752.8,666.1,2664.4,"171,900","29,800","167,600","34,100"
"189,000","25,000","63,000","23,000","300,000",E09000023,Lewisham,2017,73,73,194.3,777.2,633.7,2534.8,"140,800","32,800","137,100","36,600"
"132,000","38,000","16,000","19,000","204,000",E09000024,Merton,2017,73,73,185.8,743.2,675,2700,"89,900","20,900","90,700","20,500"
"110,000","144,000","57,000","35,000","346,000",E09000025,Newham,2017,73,73,179.4,717.6,584.9,2339.6,"136,000","30,100","128,700","37,000"
"113,000","145,000","23,000","19,000","300,000",E09000026,Redbridge,2017,73,73,189.9,759.6,644.9,2579.6,"111,000","29,100","109,200","30,800"
"162,000","12,000","4,000","15,000","194,000",E09000027,Richmond upon Thames,2017,73,73,#,#VALUE!,739.9,2959.6,"76,500","20,800","74,100","23,300"
"179,000","28,000","70,000","33,000","310,000",E09000028,Southwark,2017,73,73,188,752,670.1,2680.4,"151,200","32,600","146,500","37,600"
"139,000","35,000","12,000","16,000","201,000",E09000029,Sutton,2017,73,73,158.7,634.8,639.5,2558,"86,700","16,600","81,200","22,100"
"125,000","148,000","14,000","19,000","307,000",E09000030,Tower Hamlets,2017,73,73,179.4,717.6,710.4,2841.6,"122,300","18,800","112,400","30,200"
"153,000","41,000","44,000","36,000","274,000",E09000031,Waltham Forest,2017,73,73,188.1,752.4,574.9,2299.6,"115,300","29,500","115,700","29,000"
"227,000","37,000","19,000","33,000","316,000",E09000032,Wandsworth,2017,73,73,223.9,895.6,757.4,3029.6,"153,500","30,400","154,200","30,600"
"131,000","34,000","19,000","50,000","234,000",E09000033,Westminster,2017,73,73,#,#VALUE!,807.4,3229.6,"93,100","19,800","92,400","21,000"
"10,000",-,-,-,"14,000",E09000001,City of London,2017,74,74,!,#VALUE!,#,#VALUE!,6300,!,7100,!
"104,000","48,000","41,000","17,000","210,000",E09000002,Barking and Dagenham,2017,74,74,160.3,641.2,555.9,2223.6,"72,400","16,100","69,500","19,300"
"264,000","57,000","14,000","49,000","384,000",E09000003,Barnet,2017,74,74,187.4,749.6,690,2760,"147,900","42,200","147,100","41,800"
"194,000","16,000","26,000","8,000","245,000",E09000004,Bexley,2017,74,74,188.1,752.4,624.6,2498.4,"101,400","16,000","88,200","29,400"
"121,000","101,000","61,000","44,000","327,000",E09000005,Brent,2017,74,74,179.3,717.2,563.5,2254,"117,400","36,900","122,700","31,900"
"255,000","26,000","18,000","27,000","326,000",E09000006,Bromley,2017,74,74,213.7,854.8,737.4,2949.6,"135,500","24,300","126,000","33,900"
"157,000","32,000","22,000","40,000","251,000",E09000007,Camden,2017,74,74,188.6,754.4,725.5,2902,"88,100","29,000","93,000","25,200"
"213,000","77,000","69,000","22,000","381,000",E09000008,Croydon,2017,74,74,197.6,790.4,631,2524,"151,000","32,900","151,700","33,300"
"156,000","113,000","27,000","41,000","337,000",E09000009,Ealing,2017,74,74,187.6,750.4,597.9,2391.6,"143,400","35,000","133,300","45,200"
"213,000","40,000","46,000","31,000","330,000",E09000010,Enfield,2017,74,74,162.8,651.2,587.7,2350.8,"129,200","21,800","105,600","44,800"
"178,000","25,000","59,000","18,000","280,000",E09000011,Greenwich,2017,74,74,203.1,812.4,638.9,2555.6,"120,000","18,600","108,400","30,300"
"150,000","28,000","48,000","48,000","275,000",E09000012,Hackney,2017,74,74,169.1,676.4,659.8,2639.2,"123,900","23,800","111,100","35,600"
"122,000","24,000","22,000","13,000","181,000",E09000013,Hammersmith and Fulham,2017,74,74,164.7,658.8,709.8,2839.2,"78,900","20,200","83,300","17,000"
"180,000","19,000","39,000","32,000","269,000",E09000014,Haringey,2017,74,74,191.3,765.2,624.4,2497.6,"101,000","32,400","106,400","27,000"
"110,000","103,000","10,000","24,000","247,000",E09000015,Harrow,2017,74,74,192.9,771.6,656.1,2624.4,"98,300","28,700","97,500","29,500"
"219,000","13,000","9,000","14,000","254,000",E09000016,Havering,2017,74,74,214,856,631,2524,"101,900","17,800","96,100","24,000"
"168,000","91,000","16,000","25,000","299,000",E09000017,Hillingdon,2017,74,74,200.2,800.8,574.9,2299.6,"121,300","28,200","116,000","33,300"
"119,000","92,000","23,000","33,000","267,000",E09000018,Hounslow,2017,74,74,186.4,745.6,596.5,2386,"119,200","20,300","118,400","21,500"
"150,000","17,000","26,000","39,000","232,000",E09000019,Islington,2017,74,74,191.4,765.6,721.5,2886,"109,700","25,600","120,400","15,300"
"97,000","12,000","18,000","26,000","153,000",E09000020,Kensington and Chelsea,2017,74,74,#,#VALUE!,854.8,3419.2,"51,600","21,300","61,300","11,600"
"124,000","26,000","5,000","17,000","172,000",E09000021,Kingston upon Thames,2017,74,74,154.7,618.8,706.9,2827.6,"75,000","15,700","68,200","22,500"
"217,000","12,000","65,000","27,000","321,000",E09000022,Lambeth,2017,74,74,188.2,752.8,666.1,2664.4,"171,900","29,800","167,600","34,100"
"189,000","25,000","63,000","23,000","300,000",E09000023,Lewisham,2017,74,74,194.3,777.2,633.7,2534.8,"140,800","32,800","137,100","36,600"
"132,000","38,000","16,000","19,000","204,000",E09000024,Merton,2017,74,74,185.8,743.2,675,2700,"89,900","20,900","90,700","20,500"
"110,000","144,000","57,000","35,000","346,000",E09000025,Newham,2017,74,74,179.4,717.6,584.9,2339.6,"136,000","30,100","128,700","37,000"
"113,000","145,000","23,000","19,000","300,000",E09000026,Redbridge,2017,74,74,189.9,759.6,644.9,2579.6,"111,000","29,100","109,200","30,800"
"162,000","12,000","4,000","15,000","194,000",E09000027,Richmond upon Thames,2017,74,74,#,#VALUE!,739.9,2959.6,"76,500","20,800","74,100","23,300"
"179,000","28,000","70,000","33,000","310,000",E09000028,Southwark,2017,74,74,188,752,670.1,2680.4,"151,200","32,600","146,500","37,600"
"139,000","35,000","12,000","16,000","201,000",E09000029,Sutton,2017,74,74,158.7,634.8,639.5,2558,"86,700","16,600","81,200","22,100"
"125,000","148,000","14,000","19,000","307,000",E09000030,Tower Hamlets,2017,74,74,179.4,717.6,710.4,2841.6,"122,300","18,800","112,400","30,200"
"153,000","41,000","44,000","36,000","274,000",E09000031,Waltham Forest,2017,74,74,188.1,752.4,574.9,2299.6,"115,300","29,500","115,700","29,000"
"227,000","37,000","19,000","33,000","316,000",E09000032,Wandsworth,2017,74,74,223.9,895.6,757.4,3029.6,"153,500","30,400","154,200","30,600"
"131,000","34,000","19,000","50,000","234,000",E09000033,Westminster,2017,74,74,#,#VALUE!,807.4,3229.6,"93,100","19,800","92,400","21,000"
"10,000",-,-,-,"14,000",E09000001,City of London,2017,75,75,!,#VALUE!,#,#VALUE!,6300,!,7100,!
"104,000","48,000","41,000","17,000","210,000",E09000002,Barking and Dagenham,2017,75,75,160.3,641.2,555.9,2223.6,"72,400","16,100","69,500","19,300"
"264,000","57,000","14,000","49,000","384,000",E09000003,Barnet,2017,75,75,187.4,749.6,690,2760,"147,900","42,200","147,100","41,800"
"194,000","16,000","26,000","8,000","245,000",E09000004,Bexley,2017,75,75,188.1,752.4,624.6,2498.4,"101,400","16,000","88,200","29,400"
"121,000","101,000","61,000","44,000","327,000",E09000005,Brent,2017,75,75,179.3,717.2,563.5,2254,"117,400","36,900","122,700","31,900"
"255,000","26,000","18,000","27,000","326,000",E09000006,Bromley,2017,75,75,213.7,854.8,737.4,2949.6,"135,500","24,300","126,000","33,900"
"157,000","32,000","22,000","40,000","251,000",E09000007,Camden,2017,75,75,188.6,754.4,725.5,2902,"88,100","29,000","93,000","25,200"
"213,000","77,000","69,000","22,000","381,000",E09000008,Croydon,2017,75,75,197.6,790.4,631,2524,"151,000","32,900","151,700","33,300"
"156,000","113,000","27,000","41,000","337,000",E09000009,Ealing,2017,75,75,187.6,750.4,597.9,2391.6,"143,400","35,000","133,300","45,200"
"213,000","40,000","46,000","31,000","330,000",E09000010,Enfield,2017,75,75,162.8,651.2,587.7,2350.8,"129,200","21,800","105,600","44,800"
"178,000","25,000","59,000","18,000","280,000",E09000011,Greenwich,2017,75,75,203.1,812.4,638.9,2555.6,"120,000","18,600","108,400","30,300"
"150,000","28,000","48,000","48,000","275,000",E09000012,Hackney,2017,75,75,169.1,676.4,659.8,2639.2,"123,900","23,800","111,100","35,600"
"122,000","24,000","22,000","13,000","181,000",E09000013,Hammersmith and Fulham,2017,75,75,164.7,658.8,709.8,2839.2,"78,900","20,200","83,300","17,000"
"180,000","19,000","39,000","32,000","269,000",E09000014,Haringey,2017,75,75,191.3,765.2,624.4,2497.6,"101,000","32,400","106,400","27,000"
"110,000","103,000","10,000","24,000","247,000",E09000015,Harrow,2017,75,75,192.9,771.6,656.1,2624.4,"98,300","28,700","97,500","29,500"
"219,000","13,000","9,000","14,000","254,000",E09000016,Havering,2017,75,75,214,856,631,2524,"101,900","17,800","96,100","24,000"
"168,000","91,000","16,000","25,000","299,000",E09000017,Hillingdon,2017,75,75,200.2,800.8,574.9,2299.6,"121,300","28,200","116,000","33,300"
"119,000","92,000","23,000","33,000","267,000",E09000018,Hounslow,2017,75,75,186.4,745.6,596.5,2386,"119,200","20,300","118,400","21,500"
"150,000","17,000","26,000","39,000","232,000",E09000019,Islington,2017,75,75,191.4,765.6,721.5,2886,"109,700","25,600","120,400","15,300"
"97,000","12,000","18,000","26,000","153,000",E09000020,Kensington and Chelsea,2017,75,75,#,#VALUE!,854.8,3419.2,"51,600","21,300","61,300","11,600"
"124,000","26,000","5,000","17,000","172,000",E09000021,Kingston upon Thames,2017,75,75,154.7,618.8,706.9,2827.6,"75,000","15,700","68,200","22,500"
"217,000","12,000","65,000","27,000","321,000",E09000022,Lambeth,2017,75,75,188.2,752.8,666.1,2664.4,"171,900","29,800","167,600","34,100"
"189,000","25,000","63,000","23,000","300,000",E09000023,Lewisham,2017,75,75,194.3,777.2,633.7,2534.8,"140,800","32,800","137,100","36,600"
"132,000","38,000","16,000","19,000","204,000",E09000024,Merton,2017,75,75,185.8,743.2,675,2700,"89,900","20,900","90,700","20,500"
"110,000","144,000","57,000","35,000","346,000",E09000025,Newham,2017,75,75,179.4,717.6,584.9,2339.6,"136,000","30,100","128,700","37,000"
"113,000","145,000","23,000","19,000","300,000",E09000026,Redbridge,2017,75,75,189.9,759.6,644.9,2579.6,"111,000","29,100","109,200","30,800"
"162,000","12,000","4,000","15,000","194,000",E09000027,Richmond upon Thames,2017,75,75,#,#VALUE!,739.9,2959.6,"76,500","20,800","74,100","23,300"
"179,000","28,000","70,000","33,000","310,000",E09000028,Southwark,2017,75,75,188,752,670.1,2680.4,"151,200","32,600","146,500","37,600"
"139,000","35,000","12,000","16,000","201,000",E09000029,Sutton,2017,75,75,158.7,634.8,639.5,2558,"86,700","16,600","81,200","22,100"
"125,000","148,000","14,000","19,000","307,000",E09000030,Tower Hamlets,2017,75,75,179.4,717.6,710.4,2841.6,"122,300","18,800","112,400","30,200"
"153,000","41,000","44,000","36,000","274,000",E09000031,Waltham Forest,2017,75,75,188.1,752.4,574.9,2299.6,"115,300","29,500","115,700","29,000"
"227,000","37,000","19,000","33,000","316,000",E09000032,Wandsworth,2017,75,75,223.9,895.6,757.4,3029.6,"153,500","30,400","154,200","30,600"
"131,000","34,000","19,000","50,000","234,000",E09000033,Westminster,2017,75,75,#,#VALUE!,807.4,3229.6,"93,100","19,800","92,400","21,000"
"10,000",-,-,-,"14,000",E09000001,City of London,2017,76,76,!,#VALUE!,#,#VALUE!,6300,!,7100,!
"104,000","48,000","41,000","17,000","210,000",E09000002,Barking and Dagenham,2017,76,76,160.3,641.2,555.9,2223.6,"72,400","16,100","69,500","19,300"
"264,000","57,000","14,000","49,000","384,000",E09000003,Barnet,2017,76,76,187.4,749.6,690,2760,"147,900","42,200","147,100","41,800"
"194,000","16,000","26,000","8,000","245,000",E09000004,Bexley,2017,76,76,188.1,752.4,624.6,2498.4,"101,400","16,000","88,200","29,400"
"121,000","101,000","61,000","44,000","327,000",E09000005,Brent,2017,76,76,179.3,717.2,563.5,2254,"117,400","36,900","122,700","31,900"
"255,000","26,000","18,000","27,000","326,000",E09000006,Bromley,2017,76,76,213.7,854.8,737.4,2949.6,"135,500","24,300","126,000","33,900"
"157,000","32,000","22,000","40,000","251,000",E09000007,Camden,2017,76,76,188.6,754.4,725.5,2902,"88,100","29,000","93,000","25,200"
"213,000","77,000","69,000","22,000","381,000",E09000008,Croydon,2017,76,76,197.6,790.4,631,2524,"151,000","32,900","151,700","33,300"
"156,000","113,000","27,000","41,000","337,000",E09000009,Ealing,2017,76,76,187.6,750.4,597.9,2391.6,"143,400","35,000","133,300","45,200"
"213,000","40,000","46,000","31,000","330,000",E09000010,Enfield,2017,76,76,162.8,651.2,587.7,2350.8,"129,200","21,800","105,600","44,800"
"178,000","25,000","59,000","18,000","280,000",E09000011,Greenwich,2017,76,76,203.1,812.4,638.9,2555.6,"120,000","18,600","108,400","30,300"
"150,000","28,000","48,000","48,000","275,000",E09000012,Hackney,2017,76,76,169.1,676.4,659.8,2639.2,"123,900","23,800","111,100","35,600"
"122,000","24,000","22,000","13,000","181,000",E09000013,Hammersmith and Fulham,2017,76,76,164.7,658.8,709.8,2839.2,"78,900","20,200","83,300","17,000"
"180,000","19,000","39,000","32,000","269,000",E09000014,Haringey,2017,76,76,191.3,765.2,624.4,2497.6,"101,000","32,400","106,400","27,000"
"110,000","103,000","10,000","24,000","247,000",E09000015,Harrow,2017,76,76,192.9,771.6,656.1,2624.4,"98,300","28,700","97,500","29,500"
"219,000","13,000","9,000","14,000","254,000",E09000016,Havering,2017,76,76,214,856,631,2524,"101,900","17,800","96,100","24,000"
"168,000","91,000","16,000","25,000","299,000",E09000017,Hillingdon,2017,76,76,200.2,800.8,574.9,2299.6,"121,300","28,200","116,000","33,300"
